#	Sentence (Audio)	Sentence Reveal (English)	W1	W1 Quiz Data	W2	W2 Quiz Data	W3	W3 Quiz Data	W4	W4 Quiz Data
719	🔊 Elles ouvrent la chambre.	They open the room.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	ouvrent	Inf: Ouvrir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Open	la	Type: Article<br>Gen: Fem<br>Trans: The	chambre	Type: Noun<br>Gen: Fem<br>Trans: Room
720	🔊 Je défais ma valise.	I unpack my suitcase.	Je	Type: Pronoun<br>Pers: 1st Sing	défais	Inf: Défaire<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Undo/Unpack	ma	Type: Poss<br>Gen: Fem<br>Trans: My	valise	Type: Noun<br>Gen: Fem<br>Trans: Suitcase
721	🔊 Tu te douches vite.	You shower quickly.	Tu	Type: Pronoun<br>Pers: 2nd Sing	te douches	Inf: Se doucher<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Shower	vite	Type: Adverb<br>Trans: Quickly	N/A	N/A
722	🔊 Il change de vêtements.	He changes clothes.	Il	Type: Pronoun<br>Pers: 3rd Sing M	change	Inf: Changer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Change	de	Type: Prep<br>Trans: Of	vêtements	Type: Noun<br>Gen: Masc Pl<br>Trans: Clothes
723	🔊 Nous descendons manger.	We go down to eat.	Nous	Type: Pronoun<br>Pers: 1st Pl	descendons	Inf: Descendre<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Go down	manger	Inf: Manger<br>Form: Infinitive<br>Trans: To eat	N/A	N/A
724	🔊 Vous regardez le menu.	You look at the menu.	Vous	Type: Pronoun<br>Pers: 2nd Pl	regardez	Inf: Regarder<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Look at	le	Type: Article<br>Gen: Masc<br>Trans: The	menu	Type: Noun<br>Gen: Masc<br>Trans: Menu
725	🔊 Ils choisissent le vin.	They choose the wine.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	choisissent	Inf: Choisir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Choose	le	Type: Article<br>Gen: Masc<br>Trans: The	vin	Type: Noun<br>Gen: Masc<br>Trans: Wine
726	🔊 Je commande le poisson.	I order the fish.	Je	Type: Pronoun<br>Pers: 1st Sing	commande	Inf: Commander<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Order	le	Type: Article<br>Gen: Masc<br>Trans: The	poisson	Type: Noun<br>Gen: Masc<br>Trans: Fish
727	🔊 Tu manges de la viande.	You eat meat.	Tu	Type: Pronoun<br>Pers: 2nd Sing	manges	Inf: Manger<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Eat	de la	Type: Article<br>Partitive<br>Trans: Some	viande	Type: Noun<br>Gen: Fem<br>Trans: Meat
728	🔊 Il boit de l'eau.	He drinks water.	Il	Type: Pronoun<br>Pers: 3rd Sing M	boit	Inf: Boire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Drinks	de l'	Type: Article<br>Partitive<br>Trans: Some	eau	Type: Noun<br>Gen: Fem<br>Trans: Water
729	🔊 Nous payons l'addition.	We pay the bill.	Nous	Type: Pronoun<br>Pers: 1st Pl	payons	Inf: Payer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Pay	l'	Type: Article<br>Gen: Fem<br>Trans: The	addition	Type: Noun<br>Gen: Fem<br>Trans: Bill
730	🔊 Vous sortez le soir.	You go out in the evening.	Vous	Type: Pronoun<br>Pers: 2nd Pl	sortez	Inf: Sortir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Go out	le	Type: Article<br>Gen: Masc<br>Trans: The	soir	Type: Noun<br>Gen: Masc<br>Trans: Evening
731	🔊 Ils marchent en ville.	They walk in the city.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	marchent	Inf: Marcher<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Walk	en	Type: Prep<br>Trans: In	ville	Type: Noun<br>Gen: Fem<br>Trans: City
732	🔊 Je prends des photos.	I take photos.	Je	Type: Pronoun<br>Pers: 1st Sing	prends	Inf: Prendre<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Take	des	Type: Article<br>Plural<br>Trans: Some	photos	Type: Noun<br>Gen: Fem Pl<br>Trans: Photos
733	🔊 Tu achètes des souvenirs.	You buy souvenirs.	Tu	Type: Pronoun<br>Pers: 2nd Sing	achètes	Inf: Acheter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Buy	des	Type: Article<br>Plural<br>Trans: Some	souvenirs	Type: Noun<br>Gen: Masc Pl<br>Trans: Souvenirs
734	🔊 Il envoie une carte.	He sends a card.	Il	Type: Pronoun<br>Pers: 3rd Sing M	envoie	Inf: Envoyer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Sends	une	Type: Article<br>Gen: Fem<br>Trans: A	carte	Type: Noun<br>Gen: Fem<br>Trans: Card
735	🔊 Nous rentrons tard.	We return late.	Nous	Type: Pronoun<br>Pers: 1st Pl	rentrons	Inf: Rentrer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Return	tard	Type: Adverb<br>Trans: Late	N/A	N/A
736	🔊 Vous êtes fatigués.	You are tired.	Vous	Type: Pronoun<br>Pers: 2nd Pl	êtes	Inf: Être<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Are	fatigués	Type: Adj<br>Gen: Masc Pl<br>Trans: Tired	N/A	N/A
737	🔊 Elles dorment bien.	They sleep well.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	dorment	Inf: Dormir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Sleep	bien	Type: Adverb<br>Trans: Well	N/A	N/A
738	🔊 Je rêve de voyager.	I dream of traveling.	Je	Type: Pronoun<br>Pers: 1st Sing	rêve	Inf: Rêver<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Dream	de	Type: Prep<br>Trans: Of	voyager	Inf: Voyager<br>Form: Infinitive<br>Trans: To travel
739	🔊 Tu te réveilles tôt.	You wake up early.	Tu	Type: Pronoun<br>Pers: 2nd Sing	te réveilles	Inf: Se réveiller<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wake up	tôt	Type: Adverb<br>Trans: Early	N/A	N/A
740	🔊 Il se lève doucement.	He gets up slowly.	Il	Type: Pronoun<br>Pers: 3rd Sing M	se lève	Inf: Se lever<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Gets up	doucement	Type: Adverb<br>Trans: Slowly	N/A	N/A
741	🔊 Nous prenons le déjeuner.	We have breakfast/lunch.	Nous	Type: Pronoun<br>Pers: 1st Pl	prenons	Inf: Prendre<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Take	le	Type: Article<br>Gen: Masc<br>Trans: The	déjeuner	Type: Noun<br>Gen: Masc<br>Trans: Lunch/Breakfast
742	🔊 Vous buvez du café.	You drink coffee.	Vous	Type: Pronoun<br>Pers: 2nd Pl	buvez	Inf: Boire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Drink	du	Type: Article<br>Partitive<br>Trans: Some	café	Type: Noun<br>Gen: Masc<br>Trans: Coffee
743	🔊 Ils mangent des croissants.	They eat croissants.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	mangent	Inf: Manger<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Eat	des	Type: Article<br>Plural<br>Trans: Some	croissants	Type: Noun<br>Gen: Masc Pl<br>Trans: Croissants
744	🔊 Je lis les nouvelles.	I read the news.	Je	Type: Pronoun<br>Pers: 1st Sing	lis	Inf: Lire<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Read	les	Type: Article<br>Plural<br>Trans: The	nouvelles	Type: Noun<br>Gen: Fem Pl<br>Trans: News
745	🔊 Tu écoutes la radio.	You listen to the radio.	Tu	Type: Pronoun<br>Pers: 2nd Sing	écoutes	Inf: Écouter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Listen	la	Type: Article<br>Gen: Fem<br>Trans: The	radio	Type: Noun<br>Gen: Fem<br>Trans: Radio
746	🔊 Il regarde la météo.	He watches the weather.	Il	Type: Pronoun<br>Pers: 3rd Sing M	regarde	Inf: Regarder<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Watch	la	Type: Article<br>Gen: Fem<br>Trans: The	météo	Type: Noun<br>Gen: Fem<br>Trans: Weather
747	🔊 Nous sortons le chien.	We take out the dog.	Nous	Type: Pronoun<br>Pers: 1st Pl	sortons	Inf: Sortir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Take out	le	Type: Article<br>Gen: Masc<br>Trans: The	chien	Type: Noun<br>Gen: Masc<br>Trans: Dog
748	🔊 Vous courez le matin.	You run in the morning.	Vous	Type: Pronoun<br>Pers: 2nd Pl	courez	Inf: Courir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Run	le	Type: Article<br>Gen: Masc<br>Trans: The	matin	Type: Noun<br>Gen: Masc<br>Trans: Morning
749	🔊 Elles partent au travail.	They leave for work.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	partent	Inf: Partir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Leave	au	Type: Contraction<br>(à+le)<br>Trans: To	travail	Type: Noun<br>Gen: Masc<br>Trans: Work
750	🔊 Je prends ma voiture.	I take my car.	Je	Type: Pronoun<br>Pers: 1st Sing	prends	Inf: Prendre<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Take	ma	Type: Poss<br>Gen: Fem<br>Trans: My	voiture	Type: Noun<br>Gen: Fem<br>Trans: Car
751	🔊 Tu prends le bus.	You take the bus.	Tu	Type: Pronoun<br>Pers: 2nd Sing	prends	Inf: Prendre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Take	le	Type: Article<br>Gen: Masc<br>Trans: The	bus	Type: Noun<br>Gen: Masc<br>Trans: Bus
752	🔊 Il marche au bureau.	He walks to the office.	Il	Type: Pronoun<br>Pers: 3rd Sing M	marche	Inf: Marcher<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Walks	au	Type: Contraction<br>(à+le)<br>Trans: To the	bureau	Type: Noun<br>Gen: Masc<br>Trans: Office
753	🔊 Nous arrivons à l'heure.	We arrive on time.	Nous	Type: Pronoun<br>Pers: 1st Pl	arrivons	Inf: Arriver<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Arrive	à	Type: Prep<br>Trans: At	l'heure	Type: Noun<br>Gen: Fem<br>Trans: Time
754	🔊 Vous dites bonjour.	You say hello.	Vous	Type: Pronoun<br>Pers: 2nd Pl	dites	Inf: Dire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Say	bonjour	Type: Noun<br>Trans: Hello	N/A	N/A
755	🔊 Ils ouvrent les dossiers.	They open the files.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	ouvrent	Inf: Ouvrir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Open	les	Type: Article<br>Plural<br>Trans: The	dossiers	Type: Noun<br>Gen: Masc Pl<br>Trans: Files/Folders
756	🔊 Je lis mes emails.	I read my emails.	Je	Type: Pronoun<br>Pers: 1st Sing	lis	Inf: Lire<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Read	mes	Type: Poss<br>Plural<br>Trans: My	emails	Type: Noun<br>Gen: Masc Pl<br>Trans: Emails
757	🔊 Tu réponds au téléphone.	You answer the phone.	Tu	Type: Pronoun<br>Pers: 2nd Sing	réponds	Inf: Répondre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Answer	au	Type: Contraction<br>(à+le)<br>Trans: To the	téléphone	Type: Noun<br>Gen: Masc<br>Trans: Phone
758	🔊 Il écrit un rapport.	He writes a report.	Il	Type: Pronoun<br>Pers: 3rd Sing M	écrit	Inf: Écrire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Writes	un	Type: Article<br>Gen: Masc<br>Trans: A	rapport	Type: Noun<br>Gen: Masc<br>Trans: Report
759	🔊 Nous avons une réunion.	We have a meeting.	Nous	Type: Pronoun<br>Pers: 1st Pl	avons	Inf: Avoir<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Have	une	Type: Article<br>Gen: Fem<br>Trans: A	réunion	Type: Noun<br>Gen: Fem<br>Trans: Meeting
760	🔊 Vous écoutez le chef.	You listen to the boss.	Vous	Type: Pronoun<br>Pers: 2nd Pl	écoutez	Inf: Écouter<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Listen	le	Type: Article<br>Gen: Masc<br>Trans: The	chef	Type: Noun<br>Gen: Masc<br>Trans: Boss
761	🔊 Elles prennent des notes.	They take notes.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	prennent	Inf: Prendre<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Take	des	Type: Article<br>Plural<br>Trans: Some	notes	Type: Noun<br>Gen: Fem Pl<br>Trans: Notes
762	🔊 Je fais une pause.	I take a break.	Je	Type: Pronoun<br>Pers: 1st Sing	fais	Inf: Faire<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Make/Do	une	Type: Article<br>Gen: Fem<br>Trans: A	pause	Type: Noun<br>Gen: Fem<br>Trans: Break
763	🔊 Tu bois un café.	You drink a coffee.	Tu	Type: Pronoun<br>Pers: 2nd Sing	bois	Inf: Boire<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Drink	un	Type: Article<br>Gen: Masc<br>Trans: A	café	Type: Noun<br>Gen: Masc<br>Trans: Coffee
764	🔊 Il mange un sandwich.	He eats a sandwich.	Il	Type: Pronoun<br>Pers: 3rd Sing M	mange	Inf: Manger<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Eats	un	Type: Article<br>Gen: Masc<br>Trans: A	sandwich	Type: Noun<br>Gen: Masc<br>Trans: Sandwich
765	🔊 Nous parlons aux collègues.	We talk to colleagues.	Nous	Type: Pronoun<br>Pers: 1st Pl	parlons	Inf: Parler<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Talk	aux	Type: Contraction<br>(à+les)<br>Trans: To the	collègues	Type: Noun<br>Gen: Plural<br>Trans: Colleagues
766	🔊 Vous finissez le projet.	You finish the project.	Vous	Type: Pronoun<br>Pers: 2nd Pl	finissez	Inf: Finir<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Finish	le	Type: Article<br>Gen: Masc<br>Trans: The	projet	Type: Noun<br>Gen: Masc<br>Trans: Project
767	🔊 Ils envoient le fichier.	They send the file.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	envoient	Inf: Envoyer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Send	le	Type: Article<br>Gen: Masc<br>Trans: The	fichier	Type: Noun<br>Gen: Masc<br>Trans: File
768	🔊 Je ferme l'ordinateur.	I close the computer.	Je	Type: Pronoun<br>Pers: 1st Sing	ferme	Inf: Fermer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Close	l'	Type: Article<br>Gen: Masc<br>Trans: The	ordinateur	Type: Noun<br>Gen: Masc<br>Trans: Computer
769	🔊 Tu quittes le bureau.	You leave the office.	Tu	Type: Pronoun<br>Pers: 2nd Sing	quittes	Inf: Quitter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Leave	le	Type: Article<br>Gen: Masc<br>Trans: The	bureau	Type: Noun<br>Gen: Masc<br>Trans: Office
770	🔊 Il rentre à la maison.	He returns home.	Il	Type: Pronoun<br>Pers: 3rd Sing M	rentre	Inf: Rentrer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Returns	à	Type: Prep<br>Trans: To	la maison	Type: Noun<br>Gen: Fem<br>Trans: House
771	🔊 Nous faisons les courses.	We do the grocery shopping.	Nous	Type: Pronoun<br>Pers: 1st Pl	faisons	Inf: Faire<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Do	les	Type: Article<br>Plural<br>Trans: The	courses	Type: Noun<br>Gen: Fem Pl<br>Trans: Errands/Shopping
772	🔊 Vous achetez du pain.	You buy bread.	Vous	Type: Pronoun<br>Pers: 2nd Pl	achetez	Inf: Acheter<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Buy	du	Type: Article<br>Partitive<br>Trans: Some	pain	Type: Noun<br>Gen: Masc<br>Trans: Bread
773	🔊 Elles préparent le dîner.	They prepare dinner.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	préparent	Inf: Préparer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Prepare	le	Type: Article<br>Gen: Masc<br>Trans: The	dîner	Type: Noun<br>Gen: Masc<br>Trans: Dinner
774	🔊 Je mets la table.	I set the table.	Je	Type: Pronoun<br>Pers: 1st Sing	mets	Inf: Mettre<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Put/Set	la	Type: Article<br>Gen: Fem<br>Trans: The	table	Type: Noun<br>Gen: Fem<br>Trans: Table
775	🔊 Tu sers le repas.	You serve the meal.	Tu	Type: Pronoun<br>Pers: 2nd Sing	sers	Inf: Servir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Serve	le	Type: Article<br>Gen: Masc<br>Trans: The	repas	Type: Noun<br>Gen: Masc<br>Trans: Meal
776	🔊 Il aime la soupe.	He likes soup.	Il	Type: Pronoun<br>Pers: 3rd Sing M	aime	Inf: Aimer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Likes	la	Type: Article<br>Gen: Fem<br>Trans: The	soupe	Type: Noun<br>Gen: Fem<br>Trans: Soup
777	🔊 Nous mangeons ensemble.	We eat together.	Nous	Type: Pronoun<br>Pers: 1st Pl	mangeons	Inf: Manger<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Eat	ensemble	Type: Adverb<br>Trans: Together	N/A	N/A
778	🔊 Vous buvez du vin.	You drink wine.	Vous	Type: Pronoun<br>Pers: 2nd Pl	buvez	Inf: Boire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Drink	du	Type: Article<br>Partitive<br>Trans: Some	vin	Type: Noun<br>Gen: Masc<br>Trans: Wine
779	🔊 Ils discutent beaucoup.	They discuss a lot.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	discutent	Inf: Discuter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Discuss	beaucoup	Type: Adverb<br>Trans: A lot	N/A	N/A
780	🔊 Je débarrasse la table.	I clear the table.	Je	Type: Pronoun<br>Pers: 1st Sing	débarrasse	Inf: Débarrasser<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Clear	la	Type: Article<br>Gen: Fem<br>Trans: The	table	Type: Noun<br>Gen: Fem<br>Trans: Table
781	🔊 Tu laves la vaisselle.	You wash the dishes.	Tu	Type: Pronoun<br>Pers: 2nd Sing	laves	Inf: Laver<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Wash	la	Type: Article<br>Gen: Fem<br>Trans: The	vaisselle	Type: Noun<br>Gen: Fem<br>Trans: Dishes
782	🔊 Il essuie les verres.	He dries the glasses.	Il	Type: Pronoun<br>Pers: 3rd Sing M	essuie	Inf: Essuyer<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Wipes/Dries	les	Type: Article<br>Plural<br>Trans: The	verres	Type: Noun<br>Gen: Masc Pl<br>Trans: Glasses
783	🔊 Nous regardons la télé.	We watch TV.	Nous	Type: Pronoun<br>Pers: 1st Pl	regardons	Inf: Regarder<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Watch	la	Type: Article<br>Gen: Fem<br>Trans: The	télé	Type: Noun<br>Gen: Fem<br>Trans: TV
784	🔊 Vous lisez un livre.	You read a book.	Vous	Type: Pronoun<br>Pers: 2nd Pl	lisez	Inf: Lire<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Read	un	Type: Article<br>Gen: Masc<br>Trans: A	livre	Type: Noun<br>Gen: Masc<br>Trans: Book
785	🔊 Elles vont au lit.	They go to bed.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	vont	Inf: Aller<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Go	au	Type: Contraction<br>(à+le)<br>Trans: To the	lit	Type: Noun<br>Gen: Masc<br>Trans: Bed
786	🔊 Je ferme les yeux.	I close my eyes.	Je	Type: Pronoun<br>Pers: 1st Sing	ferme	Inf: Fermer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Close	les	Type: Article<br>Plural<br>Trans: The	yeux	Type: Noun<br>Gen: Masc Pl<br>Trans: Eyes
787	🔊 Tu dors bien.	You sleep well.	Tu	Type: Pronoun<br>Pers: 2nd Sing	dors	Inf: Dormir<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Sleep	bien	Type: Adverb<br>Trans: Well	N/A	N/A
788	🔊 Il fait un rêve.	He has a dream.	Il	Type: Pronoun<br>Pers: 3rd Sing M	fait	Inf: Faire<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Makes/Does	un	Type: Article<br>Gen: Masc<br>Trans: A	rêve	Type: Noun<br>Gen: Masc<br>Trans: Dream
789	🔊 Nous aimons le sport.	We like sports.	Nous	Type: Pronoun<br>Pers: 1st Pl	aimons	Inf: Aimer<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Like	le	Type: Article<br>Gen: Masc<br>Trans: The	sport	Type: Noun<br>Gen: Masc<br>Trans: Sport
790	🔊 Vous jouez au foot.	You play soccer.	Vous	Type: Pronoun<br>Pers: 2nd Pl	jouez	Inf: Jouer<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Play	au	Type: Contraction<br>(à+le)<br>Trans: At the	foot	Type: Noun<br>Gen: Masc<br>Trans: Soccer
791	🔊 Ils courent vite.	They run fast.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	courent	Inf: Courir<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Run	vite	Type: Adverb<br>Trans: Fast	N/A	N/A
792	🔊 Je nage dans la mer.	I swim in the sea.	Je	Type: Pronoun<br>Pers: 1st Sing	nage	Inf: Nager<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Swim	dans	Type: Prep<br>Trans: In	la mer	Type: Noun<br>Gen: Fem<br>Trans: Sea
793	🔊 Tu fais du vélo.	You ride a bike.	Tu	Type: Pronoun<br>Pers: 2nd Sing	fais	Inf: Faire<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Do	du	Type: Article<br>Partitive<br>Trans: Some	vélo	Type: Noun<br>Gen: Masc<br>Trans: Bike
794	🔊 Il gagne la course.	He wins the race.	Il	Type: Pronoun<br>Pers: 3rd Sing M	gagne	Inf: Gagner<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Wins	la	Type: Article<br>Gen: Fem<br>Trans: The	course	Type: Noun<br>Gen: Fem<br>Trans: Race
795	🔊 Nous perdons le match.	We lose the match.	Nous	Type: Pronoun<br>Pers: 1st Pl	perdons	Inf: Perdre<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Lose	le	Type: Article<br>Gen: Masc<br>Trans: The	match	Type: Noun<br>Gen: Masc<br>Trans: Match
796	🔊 Vous êtes forts.	You are strong.	Vous	Type: Pronoun<br>Pers: 2nd Pl	êtes	Inf: Être<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Are	forts	Type: Adj<br>Gen: Masc Pl<br>Trans: Strong	N/A	N/A
797	🔊 Elles sont rapides.	They are fast.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	sont	Inf: Être<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Are	rapides	Type: Adj<br>Gen: Fem Pl<br>Trans: Fast	N/A	N/A
798	🔊 Je saute haut.	I jump high.	Je	Type: Pronoun<br>Pers: 1st Sing	saute	Inf: Sauter<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Jump	haut	Type: Adverb<br>Trans: High	N/A	N/A
799	🔊 Tu lances la balle.	You throw the ball.	Tu	Type: Pronoun<br>Pers: 2nd Sing	lances	Inf: Lancer<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Throw	la	Type: Article<br>Gen: Fem<br>Trans: The	balle	Type: Noun<br>Gen: Fem<br>Trans: Ball
800	🔊 Il attrape le ballon.	He catches the ball.	Il	Type: Pronoun<br>Pers: 3rd Sing M	attrape	Inf: Attraper<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Catches	le	Type: Article<br>Gen: Masc<br>Trans: The	ballon	Type: Noun<br>Gen: Masc<br>Trans: Ball
801	🔊 Nous portons des gants.	We wear gloves.	Nous	Type: Pronoun<br>Pers: 1st Pl	portons	Inf: Porter<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Wear	des	Type: Article<br>Plural<br>Trans: Some	gants	Type: Noun<br>Gen: Masc Pl<br>Trans: Gloves
802	🔊 Vous mettez un casque.	You put on a helmet.	Vous	Type: Pronoun<br>Pers: 2nd Pl	mettez	Inf: Mettre<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Put on	un	Type: Article<br>Gen: Masc<br>Trans: A	casque	Type: Noun<br>Gen: Masc<br>Trans: Helmet
803	🔊 Ils aiment la musique.	They like music.	Ils	Type: Pronoun<br>Pers: 3rd Pl M	aiment	Inf: Aimer<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Like	la	Type: Article<br>Gen: Fem<br>Trans: The	musique	Type: Noun<br>Gen: Fem<br>Trans: Music
804	🔊 Je joue du piano.	I play piano.	Je	Type: Pronoun<br>Pers: 1st Sing	joue	Inf: Jouer<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Play	du	Type: Article<br>Partitive<br>Trans: Some	piano	Type: Noun<br>Gen: Masc<br>Trans: Piano
805	🔊 Tu chantes une chanson.	You sing a song.	Tu	Type: Pronoun<br>Pers: 2nd Sing	chantes	Inf: Chanter<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Sing	une	Type: Article<br>Gen: Fem<br>Trans: A	chanson	Type: Noun<br>Gen: Fem<br>Trans: Song
806	🔊 Il danse bien.	He dances well.	Il	Type: Pronoun<br>Pers: 3rd Sing M	danse	Inf: Danser<br>Tense: Présent<br>Conj: 3rd Sing<br>Trans: Dances	bien	Type: Adverb<br>Trans: Well	N/A	N/A
807	🔊 Nous allons au concert.	We go to the concert.	Nous	Type: Pronoun<br>Pers: 1st Pl	allons	Inf: Aller<br>Tense: Présent<br>Conj: 1st Pl<br>Trans: Go	au	Type: Contraction<br>(à+le)<br>Trans: To the	concert	Type: Noun<br>Gen: Masc<br>Trans: Concert
808	🔊 Vous écoutez le groupe.	You listen to the band.	Vous	Type: Pronoun<br>Pers: 2nd Pl	écoutez	Inf: Écouter<br>Tense: Présent<br>Conj: 2nd Pl<br>Trans: Listen	le	Type: Article<br>Gen: Masc<br>Trans: The	groupe	Type: Noun<br>Gen: Masc<br>Trans: Band/Group
809	🔊 Elles achètent des billets.	They buy tickets.	Elles	Type: Pronoun<br>Pers: 3rd Pl F	achètent	Inf: Acheter<br>Tense: Présent<br>Conj: 3rd Pl<br>Trans: Buy	des	Type: Article<br>Plural<br>Trans: Some	billets	Type: Noun<br>Gen: Masc Pl<br>Trans: Tickets
810	🔊 Je dessine un chat.	I draw a cat.	Je	Type: Pronoun<br>Pers: 1st Sing	dessine	Inf: Dessiner<br>Tense: Présent<br>Conj: 1st Sing<br>Trans: Draw	un	Type: Article<br>Gen: Masc<br>Trans: A	chat	Type: Noun<br>Gen: Masc<br>Trans: Cat
811	🔊 Tu peins un tableau.	You paint a picture.	Tu	Type: Pronoun<br>Pers: 2nd Sing	peins	Inf: Peindre<br>Tense: Présent<br>Conj: 2nd Sing<br>Trans: Paint	un	Type: Article<br>Gen: Masc<br>Trans: A	tableau	Type: Noun<br>Gen: Masc<br>Trans: Picture/Painting
